id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
106521850519697742_4 0.7440860215053764 178 21000 20 6 False
106521850519697742_5 0.005913978494623656 34 21000 20 226 False
106521850519697742_6 0.9032258064516129 146 21000 20 281 True
106521850519697742_7 0.7172043010752688 90 21000 20 290 False
106521943694895702_4 0.02420656266810113 51 21000 20 73 True
106521943694895702_5 0.14846691769768694 62 21000 20 21 True
106521943694895702_6 0.32329209252286173 188 21000 20 358 True
106521943694895702_7 0.6793975255513717 94 21000 20 115 False
106521978393732783_4 0.4938403856454205 133 21000 20 219 False
106521978393732783_5 0.7905731119442957 190 21000 20 185 True
106521978393732783_6 0.4172469201928227 71 21000 20 36 True
106521978393732783_7 0.44081414033208355 108 21000 20 230 True
106521979576961356_4 0.8585966791644349 199 21000 20 342 True
106521979576961356_5 0.49491162292447777 29 21000 20 179 False
106521979576961356_6 0.9989287627209427 151 21000 20 329 False
106521979576961356_7 0.723085163363685 2 21000 20 89 False
106521982674919948_4 0.00856989823245849 159 21000 20 288 False
106521982674919948_5 0.40974825923942154 114 21000 20 235 True
106521982674919948_6 0.3438671665773969 110 21000 20 69 True
106521982674919948_7 0.8746652383502946 30 21000 20 84 False
106521987703984515_4 0.080878414568827 43 21000 20 56 False
106521987703984515_5 0.6839850026780931 95 21000 20 175 False
106521987703984515_6 0.6807712908409213 31 21000 20 341 False
106521987703984515_7 0.14086770219603642 139 21000 20 271 False
106522108369365608_4 0.22281735404392072 132 21000 20 82 True
106522108369365608_5 0.01339046598821639 33 21000 20 186 False
106522108369365608_6 0.4970540974825924 179 21000 20 298 False
106522108369365608_7 0.2870915907873594 143 21000 20 17 False
106522115491236964_4 0.5907873594001071 88 21000 20 174 True
106522115491236964_5 0.4134975897161221 40 21000 20 364 True
106522115491236964_6 0.824317086234601 0 21000 20 69 False
106522115491236964_7 0.4102838778789502 50 21000 20 237 True
106522130751128047_4 0.06855918585966791 143 21000 20 5 True
106522130751128047_5 0.021424745581146223 198 21000 20 232 True
106522130751128047_6 0.18050348152115694 84 21000 20 348 True
106522130751128047_7 0.2972683449384039 125 21000 20 328 True
106522138607207288_4 0.2437064809855383 74 21000 20 228 True
106522138607207288_5 0.146223888591323 130 21000 20 32 False
106522138607207288_6 0.7075522228173541 97 21000 20 31 False
106522138607207288_7 0.5838243170862346 77 21000 20 120 True
106531942758238250_4 0.8084991931145777 156 21000 20 227 True
106531942758238250_5 0.20763851533082303 48 21000 20 344 False
106531942758238250_6 0.9349112426035503 191 21000 20 80 True
106531942758238250_7 0.018827326519634213 149 21000 20 70 True
106531952271001449_4 0.6761699838622915 147 21000 20 103 False
106531952271001449_5 0.037116729424421735 156 21000 20 178 True
106531952271001449_6 0.21947283485745026 27 21000 20 336 True
106531952271001449_7 0.0 196 21000 20 122 True
106531970885547860_4 0.4151044456347081 62 21000 20 114 True
106531970885547860_5 0.8173540439207284 0 21000 20 342 False
106531970885547860_6 0.11033743974290305 113 21000 20 68 False
106531970885547860_7 0.435457953936797 123 21000 20 96 True
106531983407641768_4 0.5795393679700054 96 21000 20 113 True
106531983407641768_5 0.5688269951794322 127 21000 20 235 True
106531983407641768_6 0.3990358864488484 11 21000 20 62 False
106531983407641768_7 0.738618103910016 102 21000 20 149 True
106531988333891246_4 0.9100160685591858 150 21000 20 90 True
106531988333891246_5 0.9892876272094269 144 21000 20 58 True
106531988333891246_6 0.5377611140867702 129 21000 20 72 True
106531988333891246_7 0.35029459025174076 151 21000 20 287 True
106532035443418953_4 0.9768568353067815 50 21000 20 199 True
106532035443418953_5 0.573735199138859 180 21000 20 188 True
106532035443418953_6 0.9176533907427341 187 21000 20 152 True
106532035443418953_7 0.08557588805166846 174 21000 20 68 True
106541976080560331_4 0.292447777182646 164 21000 20 23 False
106541976080560331_5 0.4279592929833958 123 21000 20 48 True
106541976080560331_6 0.144617032672737 29 21000 20 301 False
106541976080560331_7 0.674879485806106 191 21000 20 164 False
106541983684656960_4 0.7375468666309588 111 21000 20 148 True
106541983684656960_5 0.4247455811462239 147 21000 20 256 True
106541983684656960_6 0.6314943760042849 114 21000 20 149 True
106541983684656960_7 0.87252276379218 145 21000 20 320 True
106541990275217190_4 0.6079271558650241 7 21000 20 260 False
106541990275217190_5 0.401178361006963 7 21000 20 156 False
106541990275217190_6 0.5206213176218533 44 21000 20 359 False
106541990275217190_7 0.6052490626673809 11 21000 20 365 False
106551830199836002_4 0.4314254859611231 64 21000 20 248 True
106551830199836002_5 0.9827213822894169 120 21000 20 297 True
106551830199836002_6 0.4562634989200864 38 21000 20 282 False
106551830199836002_7 0.2543196544276458 103 21000 20 64 True
106551843419522659_4 0.9048387096774193 123 21000 20 63 True
106551843419522659_5 0.05161290322580645 78 21000 20 155 False
106551843419522659_6 0.9704301075268817 139 21000 20 274 True
106551843419522659_7 0.5209677419354839 62 21000 20 221 False
106551875618898285_4 0.010248112189859764 124 21000 20 10 True
106551875618898285_5 0.9061488673139159 57 21000 20 227 False
106551875618898285_6 0.3969795037756203 188 21000 20 159 True
106551875618898285_7 0.7017259978425027 101 21000 20 188 False
106551950697598131_4 0.22011898323418064 48 21000 20 292 True
106551950697598131_5 0.03299080584099513 22 21000 20 354 True
106551950697598131_6 0.023255813953488372 19 21000 20 85 False
106551950697598131_7 0.34559221200649 132 21000 20 209 True
106551978258235468_4 0.06695232994108195 38 21000 20 150 True
106551978258235468_5 0.8441349758971612 87 21000 20 7 True
106551978258235468_6 0.7054097482592394 91 21000 20 117 False
106551978258235468_7 0.09266202463845742 115 21000 20 270 False
106551980937642999_4 0.08623460096411355 6 21000 20 161 False
106551980937642999_5 0.11515800749866095 90 21000 20 69 False
106551980937642999_6 0.7193358328869844 199 21000 20 134 False
106551980937642999_7 0.028387787895018748 184 21000 20 141 True
106551981552086773_4 0.9608998393144081 125 21000 20 49 True
106551981552086773_5 0.30476700589180505 189 21000 20 63 True
106551981552086773_6 0.18264595607927156 21 21000 20 156 False
106551981552086773_7 0.07659346545259775 40 21000 20 207 False
106551985265944243_4 0.7214783074450991 62 21000 20 153 False
106551985265944243_5 0.626673808248527 35 21000 20 340 True
106551985265944243_6 0.6523835029459025 42 21000 20 205 True
106551985265944243_7 0.7086234600964113 154 21000 20 197 True
106551998664415019_4 0.9367970005356187 22 21000 20 14 False
106551998664415019_5 0.4756293519014462 143 21000 20 91 False
106551998664415019_6 0.4675950723085163 118 21000 20 34 False
106551998664415019_7 0.8628816282806642 144 21000 20 308 True
106552013792490575_4 0.8018211033743974 157 21000 20 185 True
106552013792490575_5 0.8698446705945367 13 21000 20 246 False
106552013792490575_6 0.38564542046063205 159 21000 20 222 True
106552013792490575_7 0.8955543652919121 176 21000 20 128 False
106552087345139668_4 0.6652314316469322 153 21000 20 233 True
106552087345139668_5 0.9472551130247578 16 21000 20 178 False
106552087345139668_6 0.25780409041980623 155 21000 20 98 True
106552087345139668_7 0.751345532831001 78 21000 20 223 False
106552108426651343_4 0.2158543117300482 64 21000 20 38 True
106552108426651343_5 0.3958221746116765 60 21000 20 264 True
106552108426651343_6 0.8275307980717729 14 21000 20 47 False
106552108426651343_7 0.46973754686663094 82 21000 20 39 False
106552114731085052_4 0.37439742903053025 124 21000 20 126 True
106552114731085052_5 0.4258168184252812 131 21000 20 320 True
106552114731085052_6 0.5409748259239422 13 21000 20 288 False
106552114731085052_7 0.7648634172469202 162 21000 20 298 True
106561843881648919_4 0.11451612903225807 35 21000 20 300 False
106561843881648919_5 0.5069892473118279 90 21000 20 123 False
106561843881648919_6 0.5553763440860215 158 21000 20 347 True
106561843881648919_7 0.2021505376344086 176 21000 20 15 True
106561844403821392_4 0.3333333333333333 159 21000 20 290 True
106561844403821392_5 0.16666666666666666 38 21000 20 182 False
106561844403821392_6 0.056451612903225805 74 21000 20 78 True
106561844403821392_7 0.2489247311827957 60 21000 20 347 True
106561849443050500_4 0.6973118279569892 7 21000 20 78 False
106561849443050500_5 0.471505376344086 16 21000 20 258 False
106561849443050500_6 0.33978494623655914 200 21000 20 10 False
106561849443050500_7 0.19516129032258064 11 21000 20 281 False
106561943081430006_4 0.20494889725658957 90 21000 20 45 True
106561943081430006_5 0.24045185583647122 171 21000 20 269 True
106561943081430006_6 0.23937600860677785 94 21000 20 357 True
106561943081430006_7 0.07746100053792361 81 21000 20 236 False
106561975551448181_4 0.9087523277467412 32 21000 20 219 False
106561975551448181_5 0.4590316573556797 73 21000 20 7 False
106561975551448181_6 0.5409683426443203 21 21000 20 335 False
106561975551448181_7 0.2718808193668529 13 21000 20 176 False
106562002122939099_4 0.6138189608998393 33 21000 20 340 True
106562002122939099_5 0.8810926620246384 147 21000 20 53 False
106562002122939099_6 0.5923942153186931 8 21000 20 227 False
106562002122939099_7 0.32512051419389393 102 21000 20 40 False
106562096209298615_4 0.5166846071044133 98 21000 20 171 False
106562096209298615_5 0.30731969860064584 53 21000 20 28 False
106562096209298615_6 0.8401506996770721 183 21000 20 284 True
106562096209298615_7 0.9790096878363832 93 21000 20 198 True
106571929560236049_4 0.18528464017185822 16 21000 20 25 False
106571929560236049_5 0.7916219119226638 31 21000 20 315 False
106571929560236049_6 0.27013963480128894 158 21000 20 185 True
106571929560236049_7 0.11654135338345864 19 21000 20 238 False
106571949607631030_4 0.7493275954814417 15 21000 20 274 False
106571949607631030_5 0.49488972565895645 3 21000 20 208 False
106571949607631030_6 0.4308768154922001 160 21000 20 363 True
106571949607631030_7 0.18665949435180204 170 21000 20 180 True
106572000339323836_4 0.695232994108195 5 21000 20 35 False
106572000339323836_5 0.7080878414568827 71 21000 20 239 False
106572000339323836_6 0.2876272094268881 15 21000 20 295 False
106572000339323836_7 0.7054097482592394 6 21000 20 304 False
106572007598626547_4 0.757364756293519 174 21000 20 80 True
106572007598626547_5 0.002678093197643278 181 21000 20 89 False
106572007598626547_6 0.6705945366898768 11 21000 20 357 False
106572007598626547_7 0.9566148901981789 82 21000 20 103 True
106572105583081841_4 0.6304231387252276 138 21000 20 55 True
106572105583081841_5 0.40707016604177826 60 21000 20 253 True
106572105583081841_6 0.17568291376539905 126 21000 20 273 True
106572105583081841_7 0.614354579539368 119 21000 20 68 True
106581891043078402_4 0.11941904249596558 22 21000 20 43 False
106581891043078402_5 0.9101667563206025 148 21000 20 138 True
106581891043078402_6 0.07100591715976332 152 21000 20 362 True
106581891043078402_7 0.9031737493275955 66 21000 20 21 True
106581958852213791_4 0.03160149973219068 24 21000 20 45 True
106581958852213791_5 0.4884841992501339 103 21000 20 194 False
106581958852213791_6 0.14033208355650775 86 21000 20 260 False
106581958852213791_7 0.026245313336904125 15 21000 20 182 False
106581967735438156_4 0.15158007498660953 195 21000 20 33 True
106581967735438156_5 0.2110337439742903 198 21000 20 103 True
106581967735438156_6 0.4547402249598286 150 21000 20 321 True
106581967735438156_7 0.5709694697375469 29 21000 20 300 False
106581979922327294_4 0.4563470808784146 139 21000 20 149 True
106581979922327294_5 0.17675415104445635 86 21000 20 182 True
106581979922327294_6 0.38778789501874666 18 21000 20 342 False
106581979922327294_7 0.7321906802356722 2 21000 20 109 False
106591991853463732_4 0.177289769683985 119 21000 20 66 True
106591991853463732_5 0.4076057846813069 5 21000 20 138 False
106591991853463732_6 0.20942688805570434 55 21000 20 289 False
106591991853463732_7 0.35029459025174076 59 21000 20 105 False
106592041601049940_4 0.317545748116254 183 21000 20 223 True
106592041601049940_5 0.6232508073196986 136 21000 20 121 True
106592041601049940_6 0.263724434876211 104 21000 20 324 True
106592041601049940_7 0.41388589881593113 77 21000 20 139 True
106592104186818743_4 0.13497589716122121 185 21000 20 181 True
106592104186818743_5 0.4750937332619175 106 21000 20 143 True
106592104186818743_6 0.7139796464916979 119 21000 20 7 False
106592104186818743_7 0.3486877343331548 159 21000 20 318 True
106601872136931437_4 0.6445523193096009 1 21000 20 70 False
106601872136931437_5 0.9099244875943905 158 21000 20 342 True
106601872136931437_6 0.23300970873786409 158 21000 20 217 True
106601872136931437_7 0.3036677454153182 188 21000 20 21 False
106601875317048774_4 0.9147788565264293 21 21000 20 21 False
106601875317048774_5 0.2518878101402373 183 21000 20 19 True
106601875317048774_6 0.005393743257820928 197 21000 20 88 False
106601875317048774_7 0.16019417475728157 28 21000 20 340 False
106601881957447304_4 0.34951456310679613 143 21000 20 358 True
106601881957447304_5 0.656957928802589 45 21000 20 319 False
106601881957447304_6 0.8861920172599784 129 21000 20 150 False
106601881957447304_7 0.2853290183387271 24 21000 20 275 False
106601973959383868_4 0.1697911087305838 128 21000 20 176 True
106601973959383868_5 0.37225495447241563 114 21000 20 107 True
106601973959383868_6 0.8457418318157471 173 21000 20 224 True
106601973959383868_7 0.6363149437600428 3 21000 20 81 False
106601987537731135_4 0.03160149973219068 102 21000 20 52 True
106601987537731135_5 0.23192287091590788 20 21000 20 94 True
106601987537731135_6 0.7686127477236208 21 21000 20 331 False
106601987537731135_7 0.7477236207820032 152 21000 20 144 True
106602105467075917_4 0.13336904124263524 72 21000 20 261 False
106602105467075917_5 0.5666845206213176 85 21000 20 103 True
106602105467075917_6 0.8644884841992502 175 21000 20 314 True
106602105467075917_7 0.7895018746652384 107 21000 20 111 True
106611944189972108_4 0.7530930607853685 56 21000 20 19 False
106611944189972108_5 0.6406670252824099 52 21000 20 14 True
106611944189972108_6 0.9741796664873588 186 21000 20 122 True
106611944189972108_7 0.25658956428187196 50 21000 20 45 False
106611973098044527_4 0.1638993036957686 54 21000 20 82 True
106611973098044527_5 0.9742903053026245 129 21000 20 100 True
106611973098044527_6 0.05088377075522228 49 21000 20 315 True
106611973098044527_7 0.5431173004820568 82 21000 20 360 True
106611981356609417_4 0.5913229780396357 74 21000 20 47 True
106611981356609417_5 0.9405463310123192 81 21000 20 290 False
106611981356609417_6 0.13015532940546332 67 21000 20 250 False
106611981356609417_7 0.6582753079807178 10 21000 20 351 False
106612098124744351_4 0.42303552206673845 30 21000 20 308 False
106612098124744351_5 0.8966630785791173 167 21000 20 136 True
106612098124744351_6 0.6894510226049516 7 21000 20 157 False
106612098124744351_7 0.21743810548977396 80 21000 20 295 True
106621871746257931_4 0.5658036677454154 124 21000 20 243 True
106621871746257931_5 0.3133764832793959 97 21000 20 79 False
106621871746257931_6 0.4250269687162891 159 21000 20 103 True
106621871746257931_7 0.10679611650485436 73 21000 20 45 True
106621980096135820_4 0.48580610605249064 196 21000 20 225 True
106621980096135820_5 0.723085163363685 79 21000 20 235 False
106621980096135820_6 0.30262453133369044 193 21000 20 349 True
106621980096135820_7 0.1376539903588645 31 21000 20 164 False
106621980898164903_4 0.9282271023031602 170 21000 20 272 True
106621980898164903_5 0.6331012319228709 164 21000 20 157 True
106621980898164903_6 0.8816282806641671 145 21000 20 129 True
106621980898164903_7 0.7434386716657739 191 21000 20 31 True
106622025814079805_4 0.10069630423138726 104 21000 20 221 False
106622025814079805_5 0.209962506695233 156 21000 20 19 True
106622025814079805_6 0.35779325120514194 182 21000 20 215 True
106622025814079805_7 0.38082485270487415 82 21000 20 285 True
106631883589414962_4 0.5512405609492989 198 21000 20 236 True
106631883589414962_5 0.04800431499460626 192 21000 20 179 True
106631883589414962_6 0.41423948220064727 81 21000 20 222 True
106631883589414962_7 0.5188781014023732 55 21000 20 340 False
106631943236121740_4 0.4954276492738031 5 21000 20 325 False
106631943236121740_5 0.07907477138246369 42 21000 20 212 False
106631943236121740_6 0.5137170521785906 160 21000 20 193 True
106631943236121740_7 0.40667025282409897 160 21000 20 24 True
106631979981148355_4 0.3465452597750402 25 21000 20 117 False
106631979981148355_5 0.3513658275307981 141 21000 20 311 True
106631979981148355_6 0.35779325120514194 51 21000 20 36 True
106631979981148355_7 0.7118371719335833 37 21000 20 238 False
106631982448727457_4 0.7080878414568827 191 21000 20 96 True
106631982448727457_5 0.8328869844670594 63 21000 20 135 True
106631982448727457_6 0.4884841992501339 191 21000 20 194 True
106631982448727457_7 0.7755757900374933 66 21000 20 172 False
106632034456909102_4 0.43487621097954793 82 21000 20 101 True
106632034456909102_5 0.10818083961248655 161 21000 20 18 False
106632034456909102_6 0.8595263724434876 193 21000 20 271 True
106632034456909102_7 0.8632938643702907 186 21000 20 264 True
106632109270715605_4 0.7653990358864489 110 21000 20 115 True
106632109270715605_5 0.23352972683449383 54 21000 20 342 True
106632109270715605_6 0.8012854847348688 139 21000 20 323 True
106632109270715605_7 0.595607927155865 155 21000 20 266 True
106641854985700187_4 0.31283710895361383 62 21000 20 28 False
106641854985700187_5 0.7535059331175836 183 21000 20 8 True
106641854985700187_6 0.5782092772384034 60 21000 20 91 True
106641854985700187_7 0.6850053937432579 165 21000 20 190 True
106641968962101956_4 0.7150508837707552 143 21000 20 41 False
106641968962101956_5 0.7541510444563471 23 21000 20 312 False
106641968962101956_6 0.09694697375468667 99 21000 20 245 False
106641968962101956_7 0.7514729512587038 161 21000 20 116 True
106651901053379411_4 0.8168635875402793 167 21000 20 101 True
106651901053379411_5 0.8791621911922664 9 21000 20 119 False
106651901053379411_6 0.4967776584317938 48 21000 20 82 False
106651901053379411_7 0.6825993555316864 39 21000 20 147 False
106651980699966788_4 0.6202463845741831 63 21000 20 358 True
106651980699966788_5 0.5891805034815212 105 21000 20 294 True
106651980699966788_6 0.6507766470273165 72 21000 20 193 True
106651980699966788_7 0.37439742903053025 167 21000 20 45 True
106651981487704364_4 0.3727905731119443 13 21000 20 94 False
106651981487704364_5 0.822710230316015 189 21000 20 233 True
106651981487704364_6 0.6036422067487949 107 21000 20 270 True
106651981487704364_7 0.9866095340117836 115 21000 20 269 True
106652022533739579_4 0.4306373861810391 82 21000 20 146 True
106652022533739579_5 0.22121049812533475 15 21000 20 130 False
106652022533739579_6 0.9475093733261918 111 21000 20 42 False
106652022533739579_7 0.8623460096411355 195 21000 20 153 True
106652048054185435_4 0.7340139709833423 32 21000 20 252 False
106652048054185435_5 0.23804406233207953 166 21000 20 250 True
106652048054185435_6 0.30467490596453517 22 21000 20 345 False
106652048054185435_7 0.8387963460505105 93 21000 20 109 True
106652048391288639_4 0.4750134336378291 47 21000 20 45 False
106652048391288639_5 0.6039763567974208 40 21000 20 112 True
106652048391288639_6 0.5454056958624396 63 21000 20 322 True
106652048391288639_7 0.07522837184309511 197 21000 20 251 True
106661927757253654_4 0.9022556390977443 165 21000 20 361 True
106661927757253654_5 0.41568206229860366 24 21000 20 138 True
106661927757253654_6 0.5601503759398496 39 21000 20 150 True
106661927757253654_7 0.18045112781954886 156 21000 20 64 True
106661946882561903_4 0.8456159225389994 138 21000 20 202 True
106661946882561903_5 0.3534158149542765 111 21000 20 308 True
106661946882561903_6 0.48628294782140935 184 21000 20 111 False
106661946882561903_7 0.8520710059171598 3 21000 20 267 False
106661967478722476_4 0.5297268344938404 83 21000 20 30 False
106661967478722476_5 0.7455811462238886 146 21000 20 108 True
106661967478722476_6 0.7504017139796465 74 21000 20 169 True
106661967478722476_7 0.09319764327798608 64 21000 20 127 False
106662050249164965_4 0.44223535733476627 147 21000 20 258 True
106662050249164965_5 0.6609349811929071 176 21000 20 157 True
106662050249164965_6 0.12896292315959162 51 21000 20 110 False
106662050249164965_7 0.4196668457818377 99 21000 20 28 True
106662111113797962_4 0.9908944831280129 118 21000 20 227 False
106662111113797962_5 0.9892876272094269 5 21000 20 20 False
106662111113797962_6 0.2876272094268881 194 21000 20 239 True
106662111113797962_7 0.2779860739153723 182 21000 20 24 False
106671980984144428_4 0.8119978575254418 151 21000 20 119 True
106671980984144428_5 0.061596143545795394 161 21000 20 225 True
106671980984144428_6 0.9587573647562935 133 21000 20 352 False
106671980984144428_7 0.6400642742367434 169 21000 20 25 True
106672003369647136_4 0.18478843063738618 78 21000 20 291 True
106672003369647136_5 0.7568291376539904 67 21000 20 37 True
106672003369647136_6 0.5757900374933048 133 21000 20 60 True
106672003369647136_7 0.004284949116229245 9 21000 20 140 False
106672092422778286_4 0.08845928529584066 144 21000 20 92 True
106672092422778286_5 0.04803749267721148 14 21000 20 353 False
106672092422778286_6 0.37199765670767426 138 21000 20 250 True
106672092422778286_7 0.671353251318102 143 21000 20 203 True
106672125076451204_4 0.2544188537761114 95 21000 20 210 True
106672125076451204_5 0.20942688805570434 52 21000 20 220 True
106672125076451204_6 0.8361006963042313 172 21000 20 96 False
106672125076451204_7 0.5307980717728977 190 21000 20 231 True
106681890791537663_4 0.9800968262506724 115 21000 20 24 True
106681890791537663_5 0.1893491124260355 18 21000 20 52 False
106681890791537663_6 0.2684238838084992 29 21000 20 145 False
106681890791537663_7 0.4061323292092523 164 21000 20 191 True
106681973780809646_4 0.7937868237814676 2 21000 20 214 False
106681973780809646_5 0.7643277986073915 46 21000 20 257 False
106681973780809646_6 0.5682913765399036 149 21000 20 41 True
106681973780809646_7 0.6438136047134441 198 21000 20 314 True
106681985444793955_4 0.5543652919121586 62 21000 20 129 True
106681985444793955_5 0.852169255490091 153 21000 20 72 True
106681985444793955_6 0.9496518478843063 127 21000 20 134 True
106681985444793955_7 0.8960899839314408 184 21000 20 158 True
106682042234145774_4 0.5419806243272336 41 21000 20 178 False
106682042234145774_5 0.7206673842841765 14 21000 20 155 False
106682042234145774_6 0.5758880516684607 83 21000 20 209 True
106682042234145774_7 0.004843918191603875 199 21000 20 353 False
106682042944548080_4 0.4434876210979548 61 21000 20 77 True
106682042944548080_5 0.10656620021528525 45 21000 20 13 False
106682042944548080_6 0.4171151776103337 21 21000 20 3 False
106682042944548080_7 0.8191603875134553 147 21000 20 112 True
106682107618177002_4 0.876372039283651 59 21000 20 37 False
106682107618177002_5 0.35701906412478335 126 21000 20 14 False
106682107618177002_6 0.5979202772963604 116 21000 20 282 False
106682107618177002_7 0.9942229924898902 159 21000 20 204 False
106691834777998913_4 0.2725806451612903 149 21000 20 299 True
106691834777998913_5 0.5188172043010753 68 21000 20 162 False
106691834777998913_6 0.967741935483871 112 21000 20 70 True
106691834777998913_7 0.08709677419354839 95 21000 20 215 False
106691937898031066_4 0.6380236305048335 117 21000 20 299 True
106691937898031066_5 0.7551020408163265 182 21000 20 240 True
106691937898031066_6 0.5778732545649838 157 21000 20 98 True
106691937898031066_7 0.5998925886143931 154 21000 20 64 True
106691945718489170_4 0.5325443786982249 200 21000 20 299 True
106691945718489170_5 0.5363098440021516 70 21000 20 270 True
106691945718489170_6 0.9887036040882194 33 21000 20 345 False
106691945718489170_7 0.07799892415277031 17 21000 20 357 False
106691947760601132_4 0.07046799354491662 193 21000 20 226 True
106691947760601132_5 0.5389994620763852 67 21000 20 6 True
106691947760601132_6 0.7880580957504034 102 21000 20 293 True
106691947760601132_7 0.6137708445400754 48 21000 20 62 True
106691956081016673_4 0.8025820333512641 99 21000 20 167 True
106691956081016673_5 0.21247982786444325 160 21000 20 365 True
106691956081016673_6 0.6202259279182356 168 21000 20 318 True
106691956081016673_7 0.11350188273265197 118 21000 20 154 True
106691991305766457_4 0.4986609534011784 75 21000 20 153 False
106691991305766457_5 0.5843599357257633 103 21000 20 68 True
106691991305766457_6 0.934654525977504 195 21000 20 257 True
106691991305766457_7 0.9357257632565613 129 21000 20 331 True
106692034977241826_4 0.17653390742734124 132 21000 20 197 True
106692034977241826_5 0.10279870828848224 6 21000 20 203 False
106692034977241826_6 0.3326157158234661 4 21000 20 221 False
106692034977241826_7 0.14370290635091496 63 21000 20 125 False
106692043476296433_4 0.8358449946178687 154 21000 20 203 True
106692043476296433_5 0.5936490850376749 193 21000 20 251 True
106692043476296433_6 0.47416576964477936 81 21000 20 365 True
106692043476296433_7 0.0898815931108719 171 21000 20 16 False
106692086125525999_4 0.9569429494079655 152 21000 20 215 True
106692086125525999_5 0.5419806243272336 169 21000 20 91 True
106692086125525999_6 0.7610333692142088 196 21000 20 319 True
106692086125525999_7 0.4456404736275565 174 21000 20 285 True
106701887046968464_4 0.2818719741796665 101 21000 20 260 True
106701887046968464_5 0.13986013986013987 103 21000 20 362 True
106701887046968464_6 0.5755782678859602 126 21000 20 56 True
106701887046968464_7 0.8380849919311458 170 21000 20 141 True
106701935840439708_4 0.8673469387755102 45 21000 20 118 False
106701935840439708_5 0.37218045112781956 90 21000 20 14 True
106701935840439708_6 0.5 98 21000 20 320 False
106701935840439708_7 0.1858216970998926 98 21000 20 347 True
106701936643070578_4 0.17024704618689582 10 21000 20 293 False
106701936643070578_5 0.09989258861439312 22 21000 20 68 False
